title,url,categories,description_short,description_long,difficulty,duration,free_option,number_of_enroll,rating,paid_option,language,subtitle,platform,provider,image_url
Low Intermediate English: Technology,https://www.coursera.org/learn/low-intermediate-english-technology,"Language Learning, Learning English",,"Living in the digital age means not only having a lot of technology, but talking about it a lot too. In this course, weâre going to focus on the technology and devices that we use in our daily lives. Learning activities in this course will take place on Voxy, an engaging language learning platform that automatically adapts to your current level and your performance across reading, listening, speaking, grammar, and vocabulary skills so that every lesson is optimized for rapid improvement.Each week is made up of engaging, short, task-based lessons that can be done anywhere, anytime. Lessons include content from the real world, so you will learn from real conversations and emails between friends and colleagues exchanging information and assistance. By the end of the course, you should feel pretty comfortable discussing technology with friends and colleagues alike!",0,1,1,0,0.0,Refer to link for price,English,English,Coursera,Voxy,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
M2M & IoT Interface Design & Protocols for Embedded Systems,https://www.coursera.org/learn/m2m-iot-interface-design-embedded-systems,"Computer Science, Design and Product",,"This course can also be taken for academic credit as ECEA 5348, part of CU Boulderâs Master of Science in Electrical Engineering degree.M2M and IoT Interface Design and Protocols is the third of three classes in the Embedded Interface Design (EID) specialization, an online version of the on-campus EID class taught in graduate embedded systems design.  This course is focused on connecting devices to each other and to the cloud to create prototypes and actual systems that flow data from devices to consumers.  The class includes an introduction to M2M (Machine-to-Machine) and IoT (Internet of Things) concepts, using the cloud to develop IoT systems (specifically AWS (Amazon Web Services) and its IoT framework), a review of common communications protocols at every level of connected devices, and other IoT design concerns such as security, message queuing approaches, and the use and design of APIs and microservices .  The content ranges from general design best practices to specifics for select tools and methods, but all are presented to support developing embedded devices in IoT applications.  The class includes practical projects that let you try some of standard methods in software development of prototype graphical user interfaces for devices using AWS, Python, and optionally Node.JS.  This course can be taken for academic credit as ECEA 5348, part of CU Boulder's Master of Science in Electrical Engineering degree.",1,0,1,0,0.0,Refer to link for price,English,English,Coursera,University of Colorado Boulder,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
ML Pipelines on Google Cloud,https://www.coursera.org/learn/ml-pipelines-google-cloud,"Data Science, Machine Learning",,"In this course, you will be learning from ML Engineers and Trainers who work with the state-of-the-art development of ML pipelines here at Google Cloud.  The first few modules will cover about TensorFlow Extended (or TFX), which is Googleâs production machine learning platform based on TensorFlow for management of ML pipelines and metadata. You will learn about pipeline components and pipeline orchestration with TFX. You will also learn how you can automate your pipeline through continuous integration and continuous deployment, and how to manage ML metadata.Then we will change focus to discuss how we can automate and reuse ML pipelines across multiple ML frameworks such as tensorflow, pytorch, scikit learn, and xgboost.  You will also learn how to use another tool on Google Cloud, Cloud Composer, to orchestrate your continuous training pipelines. And finally, we will go over how to use MLflow for managing the complete machine learning life cycle. 

Please take note that this is an advanced level course and to get the most out of this course, ideally you have the following prerequisites:

You have a good ML background and have been creating/deploying ML pipelines
You have completed the courses in the ML with Tensorflow on GCP specialization (or at least a few courses)
You have completed the MLOps Fundamentals course.


>>> By enrolling in this course you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",2,1,1,3450,3.8,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
MLOps (Machine Learning Operations) Fundamentals,https://www.coursera.org/learn/mlops-fundamentals,"Data Science, Machine Learning",,"This course introduces participants to MLOps tools and best practices for deploying, evaluating, monitoring and operating production ML systems on Google Cloud. MLOps is a discipline focused on the deployment, testing, monitoring, and automation of ML systems in production. Machine Learning Engineering professionals use tools for continuous improvement and evaluation of deployed models. They work with (or can be) Data Scientists, who develop models, to enable velocity and rigor in deploying the best performing models.This course is primarily intended for the following participants:
Data Scientists looking to quickly go from machine learning prototype to production to deliver business impact.
Software Engineers looking to develop Machine Learning Engineering skills.
ML Engineers who want to adopt Google Cloud for their ML production projects.



>>> By enrolling in this course you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",1,1,1,20577,4.0,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Machine Learning Data Lifecycle in Production,https://www.coursera.org/learn/machine-learning-data-lifecycle-in-production,"Data Science, Machine Learning",,"In the second course of Machine Learning Engineering for Production Specialization, you will build data pipelines by gathering, cleaning, and validating datasets and assessing data quality; implement feature engineering, transformation, and selection with TensorFlow Extended and get the most predictive power out of your data; and establish the data lifecycle by leveraging data lineage and provenance metadata tools and follow data evolution with enterprise data schemas.Understanding machine learning and deep learning concepts is essential, but if youâre looking to build an effective AI career, you need production engineering capabilities as well. Machine learning engineering for production combines the foundational concepts of machine learning with the functional expertise of modern software development and engineering roles to help you develop production-ready skills. 

Week 1: Collecting, Labeling, and Validating data
Week 2: Feature Engineering, Transformation, and Selection
Week 3: Data Journey and Data Storage
Week 4: Advanced Data Labeling Methods, Data Augmentation, and Preprocessing Different Data Types",2,1,1,10179,4.5,Refer to link for price,English,English,Coursera,DeepLearning.AI,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Machine Learning Foundations for Product Managers,https://www.coursera.org/learn/machine-learning-foundations-for-product-managers,"Data Science, Machine Learning",,"In this first course of the AI Product Management Specialization offered by Duke University's Pratt School of Engineering, you will build a foundational understanding of what machine learning is, how it works and when and why it is applied.  To successfully manage an AI team or product and work collaboratively with data scientists, software engineers, and customers you need to understand the basics of machine learning technology.  This course provides a non-coding introduction to machine learning, with focus on the process of developing models, ML model evaluation and interpretation, and the intuition behind common ML and deep learning algorithms.  The course will conclude with a hands-on project in which you will have a chance to train and optimize a machine learning model on a simple real-world problem.At the conclusion of this course, you should be able to:
1) Explain how machine learning works and the types of machine learning
2) Describe the challenges of modeling and strategies to overcome them
3) Identify the primary algorithms used for common ML tasks and their use cases
4) Explain deep learning and its strengths and challenges relative to other forms of machine learning
5) Implement best practices in evaluating and interpreting ML models",0,1,1,0,0.0,Refer to link for price,English,English,Coursera,Duke University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Machine Learning Modeling Pipelines in Production,https://www.coursera.org/learn/machine-learning-modeling-pipelines-in-production,"Data Science, Machine Learning",,"In the third course of Machine Learning Engineering for Production Specialization, you will build models for different serving environments; implement tools and techniques to effectively manage your modeling resources and best serve offline and online inference requests; and use analytics tools and performance metrics to address model fairness, explainability issues, and mitigate bottlenecks.Understanding machine learning and deep learning concepts is essential, but if youâre looking to build an effective AI career, you need production engineering capabilities as well. Machine learning engineering for production combines the foundational concepts of machine learning with the functional expertise of modern software development and engineering roles to help you develop production-ready skills.

Week 1: Neural Architecture Search
Week 2: Model Resource Management Techniques
Week 3: High-Performance Modeling
Week 4: Model Analysis
Week 5: Interpretability",2,1,1,5605,4.6,Refer to link for price,English,English,Coursera,DeepLearning.AI,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Machine Learning Models in Science,https://www.coursera.org/learn/machine-learning-models-in-science,"Data Science, Machine Learning",,"This course is aimed at anyone interested in applying machine learning techniques to scientific problems. In this course, we'll learn about the complete machine learning pipeline, from reading in, cleaning, and transforming data to running basic and advanced machine learning algorithms. We'll start with data preprocessing techniques, such as PCA and LDA. Then, we'll dive into the fundamental AI algorithms: SVMs and K-means clustering. Along the way, we'll build our mathematical and programming toolbox to prepare ourselves to work with more complicated models. Finally, we'll explored advanced methods such as random forests and neural networks. Throughout the way, we'll be using medical and astronomical datasets. In the final project, we'll apply our skills to compare different machine learning models in Python.",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,LearnQuest,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Machine Learning Rapid Prototyping with IBM Watson Studio,https://www.coursera.org/learn/ibm-rapid-prototyping-watson-studio-autoai,"Data Science, Machine Learning",,"An emerging trend in AI is the availability of technologies in which automation is used to select a best-fit model, perform feature engineering and improve model performance via hyperparameter optimization. This automation will provide rapid-prototyping of models and allow the Data Scientist to focus their efforts on applying domain knowledge to fine-tune models. This course will take the learner through the creation of an end-to-end automated pipeline built by Watson Studioâs AutoAI experiment tool, explaining the underlying technology at work as developed by IBM Research. The focus will be on working with an auto-generated Python notebook. Learners will be provided with test data sets for two use cases.This course is intended for practicing Data Scientists. While it showcases the automated AI capabilies of IBM Watson Studio with AutoAI, the course does not explain Machine Learning or Data Science concepts. 

In order to be successful, you should have knowledge of:

Data Science workflow
Data Preprocessing 
Feature Engineering 
Machine Learning Algorithms 
Hyperparameter Optimization
Evaluation measures for models 
Python and scikit-learn library (including Pipeline class)",1,0,1,0,0.0,Refer to link for price,English,English,Coursera,IBM,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Machine Learning Using SAS Viya,https://www.coursera.org/learn/machine-learning-sas,"Data Science, Machine Learning",,"This course covers the theoretical foundation for different techniques associated with supervised machine learning models. In addition, a business case study is defined to guide participants through all steps of the analytical life cycle, from problem understanding to model deployment, through data preparation, feature selection, model training and validation, and model assessment. A series of demonstrations and exercises is used to reinforce the concepts and the analytical approach to solving business problems. This course uses Model Studio, the pipeline flow interface in SAS Viya that enables you to prepare, develop, compare, and deploy advanced analytics models. You learn to train supervised machine learning models to make better decisions on big data. The SAS applications used in this course make machine learning possible without programming or coding.",1,1,1,6176,4.7,Refer to link for price,English,English,Coursera,SAS,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Manage Resources in Azure,https://www.coursera.org/learn/manage-resources-azure,"Computer Science, Software Development",,"In this course, you will learn how to work with the Azure command line and web portal to create, manage, and control cloud-based resources.You will look at all three approaches to deploying cloud resources and how to make an informed decision about which one to leverage for your services. You'll also quickly look at the service models supported by Azure which can help you determine the services you should start with when planning out an Azure deployment. You will learn how to install the Azure CLI locally and use it to manage Azure resources. You will also use Azure PowerShell interactively for one-off tasks and write scripts to automate repeated tasks.

You'll learn about the major factors that influence the cost of running in the cloud. Along the way, you'll get hands-on experience with some of the tools you can use to estimate the costs of running your workloads on Azure to help ensure that you stay within budget and use only the services that you need.

Azure Resource Manager has a number of features that you can use to organize resources, enforce standards, and protect critical Azure resources from accidental deletion. In this module, you'll take a tour through these features, and examine how you can use them to your advantage. You'll identify incorrectly assigned resources in Azure. You'll also assess whether resources can be moved, and validate a resource move operation. Then you'll move and verify resources between Azure resource groups.

This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification. In this course, you will take a practice exam that covers key skills measured in the exam. This is the fifth course in a program of 8 courses to help prepare you to take the exam.

This course is part of a Specialization intended for developers who want to demonstrate their expertise in all phases of cloud development from requirements, definition, and design; to development, deployment, and maintenance; to performance tuning and monitoring. It is ideal for anyone interested in preparing for the AZ-204: Developing Solutions for Microsoft Azure exam. By the end of this program you will be ready to take and sign-up for the Exam AZ-204: Developing Solutions for Microsoft Azure.",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,Microsoft,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Managing Change when Moving to Google Cloud,https://www.coursera.org/learn/managing-change-when-moving-to-google-cloud,"Information Technology, Cloud Computing",,"Moving to the cloud creates numerous opportunities to start working in a new way and it empowers the workforce to better collaborate and innovate. But itâs also a big change. Sometimes the success of the change hinges not on the change itself, but on how itâs managed. This course will help people managers to understand some of the key challenges associated with cloud adoption, and provide them with a verified in-the-field framework that will assist them in supporting their teams on the change journey. By addressing the human factor of moving to the cloud, organizations increase their chances of realizing business objectives and investing in their future talent.",0,0,1,2097,4.8,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Managing Cloud Infrastructure with Terraform,https://www.coursera.org/learn/terraform-cloud-infrastructure,"Information Technology, Security",,"The experienced user of Google Cloud will learn how to describe and launch cloud resources with Terraform, an open-source tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned. In these six hands-on labs, you will work with example templates and understand how to launch a range of configurations, from simple servers, through full load-balanced applications.Note: you will have timed access to the online environment. You will need to complete the lab within the allotted time.",2,0,1,0,0.0,,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Managing Google Workspace,https://www.coursera.org/learn/managing-google-workspace,"Computer Science, Computer Security and Networks",,"Managing Google Workspace is the second course in the Google Workspace Administration series.This course focuses on the Google Workspace core services such as Gmail, Calendar, and Drive & Docs. You will become familiar with the various service settings, and learn how to enable them for all or just a subset of your users. You will gain an understanding of Google Vault, Googleâs ediscovery service. You will understand the various admin console reports that are available and be able to search and filter the information in these reports. Finally you will see how multiple domains can be used with Google Workspace and learn how to add a new domain to your account.
 
By the end of this course participants will be able to:
 
- Enable and disable Google Workspace services for different parts of the organization.
- Configure common settings for Google Workspace core services such as Gmail, Calendar, and Drive and Docs.
- Understand the mobile device management options available in Google Workspace.
- Describe Google Vault and learn how to use it to retain, search and export your organization's data.
- Navigate and interpret Google Workspace admin reports and setup administrator alerts.
- Explain the basics of multi domain management within Google Workspace.
 
Prerequisites
 
You should have completed the Introduction to Google Workspace Administration course.",0,0,1,11422,4.7,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Managing Machine Learning Projects,https://www.coursera.org/learn/managing-machine-learning-projects,"Data Science, Machine Learning",,"This second course of the AI Product Management Specialization by Duke University's Pratt School of Engineering focuses on the practical aspects of managing machine learning projects.  The course walks through the keys steps of a ML project from how to identify good opportunities for ML through data collection, model building, deployment, and monitoring and maintenance of production systems.  Participants will learn about the data science process and how to apply the process to organize ML efforts, as well as the key considerations and decisions in designing ML systems.At the conclusion of this course, you should be able to:
1) Identify opportunities to apply ML to solve problems for users
2) Apply the data science process to organize ML projects
3) Evaluate the key technology decisions to make in ML system design
4) Lead ML projects from ideation through production using best practices",0,1,1,0,0.0,Refer to link for price,English,English,Coursera,Duke University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,"Data Science, Machine Learning",,"Business professionals in non-technical roles have a unique opportunity to lead or influence machine learning projects. If you have questions about machine learning and want to understand how to use it, without the technical jargon, this course is for you. Learn how to translate business problems into machine learning use cases and vet them for feasibility and impact. Find out how you can discover unexpected use cases, recognize the phases of an ML project and considerations within each, and gain confidence to propose a custom ML use case to your team or leadership or translate the requirements to a technical team.",0,1,1,109283,4.6,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,"Information Technology, Cloud Computing",,"This self-paced training course gives participants broad study of security controls and techniques on Google Cloud. Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy the components of a secure Google Cloud solution, including Cloud Identity, Resource Manager, Cloud IAM, Virtual Private Cloud firewalls, Cloud Load Balancing, Cloud Peering, Cloud Interconnect, and VPC Service Controls.",1,0,1,25697,4.7,,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Managing and Securing the Apigee Hybrid API Platform,https://www.coursera.org/learn/management-and-security-of-apigee-hybrid-api-platform,"Information Technology, Cloud Computing",,"This course discusses how environments are managed in Apigee hybrid, and how runtime plane components are secured.You will also learn how to deploy and debug API proxies in Apigee hybrid, and about capacity planning and scaling.",0,0,1,0,0.0,,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
"Managing, Describing, and Analyzing Data",https://www.coursera.org/learn/managing-describing-analyzing-data,"Data Science, Probability and Statistics",,"In this course, you will learn the basics of understanding the data you have and why correctly classifying data is the first step to making correct decisions. You will describe data both graphically and numerically using descriptive statistics and R software. You will learn four probability distributions commonly used in the analysis of data. You will analyze data sets using the appropriate probability distribution. Finally, you will learn the basics of sampling error, sampling distributions, and errors in decision-making.This course can be taken for academic credit as part of CU Boulderâs Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulderâs departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder.",0,1,1,2056,4.3,Refer to link for price,English,English,Coursera,University of Colorado Boulder,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Mandarin Chinese for Intermediate Learners: Capstone Project,https://www.coursera.org/learn/mandarin-chinese-intermediate-learner-capstone,"Language Learning, Other Languages",,'Mandarin Chinese: Capstone Project for Intermediate Learners' is the fourth and final course of the MOOC specialization  'Learn Intermediate Mandarin Chinese' created by Shanghai Jiao Tong University.,1,0,1,2574,0.0,Refer to link for price,English,English,Coursera,Shanghai Jiao Tong University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Mastering Web3 with Waves,https://www.coursera.org/learn/mastering-web3-waves,"Computer Science, Mobile and Web Development",,"We are on the threshold of transitioning to the next generation of the internet, Web 3.0, which will be a more transparent and largely decentralized version of the web. To survive and prosper in this new decentralized environment, youâll need to master new skills, such as building decentralized applications (dApps).Mastering Web 3.0 with Waves is a very practical course. Upon completing it, youâll be able to build your very first decentralized application (dApp) using the Ride programming language and the Waves blockchain.
Over the course of six weeks, youâll learn about the evolution of the Web, digital assets, distributed ledgers, consensus algorithms and cryptocurrencies. Youâll also become familiar with HTML, JavaScript, Git, GitHub, smart contracts and smart assets, and non-fungible tokens (NFTs). Finally, youâll create your own project, the Coupon Bazaar dApp.
Meanwhile, the course doesnât require substantial developing experience and is just as suitable for beginner developers as it is for those who have been developing regular apps for years.
Each of the six weekly modules includes video tutorials, quizzes of 14 to 18 questions, and practical assignments.
Sign up for the course and learn vital Web 3.0 skills!",0,1,1,2498,0.0,Refer to link for price,English,English,Coursera,E-Learning Development Fund,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Mathematical Game Theory,https://www.coursera.org/learn/mathematical-game-theory,"Math and Logic, Math and Logic",,"Every day, almost every minute we make a choice. Right now you have made the choice to read this text instead of scrolling further. Choices can be insignificant: to go by tram or by bus, to take an umbrella or not. Sometimes they can be very significant and even crucial: the choice of University, life partner. However, the importance of choice may not be realized initially. Sometimes a decision 'not to take an umbrella' radically changes everything. The choice may affect a small group of people or entire countries. In game Ñtheory, we call it the choice of strategy. Constantly interacting with society and adopting certain strategies, many of us wonder: why can't everyone exist peacefully and cooperate with each other? Why do those who have agreed to cooperate, suddenly break the agreement? What if one is cooperative and the other is not? How profitable should the interaction be for the opponent to change his opinion? When are long-term stable prospects better than short-term benefits, and when not? 

The answers to these and other questions you will find out in our course. 

This course will be useful for those who want to make choices based on mathematical calculations rather than relying on fate. Who is interested in world politics and at least once heard about the 'Prisoner's Dilemma'. 

The course is basic and does not require any special knowledge. In several sections, definitions and theorems from mathematical analysis and elements of probability theory will be used.",0,1,1,4597,3.6,Refer to link for price,English,English,Coursera,Saint Petersburg State University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Mathematics for computer vision,https://www.coursera.org/learn/mathematics-for-computer-vision,"Data Science, Machine Learning",,"The course is devoted to the systematization of the mathematical background of the students necessary for the successful mastering of educational disciplines in the field of computer vision. The course includes sections of mathematical analysis, probability theory, linear algebra.Aim of the course:
â¢ Systematization of the mathematical background
â¢ Preparation for the use of mathematical knowledge in the professional activities of a specialist in the field of
computer vision.
Practical Learning Outcomes expected:
â¢ Mastering practical skills in mathematics
â¢ The solution of mathematical problems that are encountered in the practical work of a specialist in the field of computer vision.

This Course is part of HSE University Master of Computer Vision degree program. Learn more about the admission into the program and how your Coursera work can be leveraged if accepted into the program here  https://inlnk.ru/r381p.",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,HSE University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Measurement â Turning Concepts into Data,https://www.coursera.org/learn/measurement-turning-concepts-data,"Data Science, Data Analysis",,"This course provides a framework for how analysts can create and evaluate quantitative measures.  Consider the many tricky concepts that are often of interest to analysts, such as health, educational attainment and trust in government.  This course will explore various approaches for quantifying these concepts.  The course begins with an overview of the different levels of measurement and ways to transform variables.  Weâll then discuss how to construct and build a measurement model.  Weâll next examine surveys, as they are one of the most frequently used measurement tools.  As part of this discussion, weâll cover survey sampling, design and evaluation.  Lastly, weâll consider different ways to judge the quality of a measure, such as by its level of reliability or validity.  By the end of this course, you should be able to develop and critically assess measures for concepts worth study.  After all, a good analysis is built on good measures.",0,1,1,0,4.8,Refer to link for price,English,English,Coursera,Johns Hopkins University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Methods of molecular biology,https://www.coursera.org/learn/methods-of-molecular-biology,"Physical Science and Engineering, Chemistry",,"The course âMethods of molecular biologyâ is the first course developed by Al-Farabi Kazakh National University (KazNU) in collaboration and kind support of Peter the Great St. Petersburg Polytechnic University. Al-Farabi KazNU is one of the leading universities in Central Asia and is the oldest classical university in Kazakhstan. In 2019/20 it was ranked 165 in the QS World University Rankings and is 18th in the Emerging Europe and Central Asia (EECA) University Rankings.

Molecular biology is one of the most interesting sciences, in which new discoveries are made every day. Initially arising at the intersection of such disciplines as biochemistry, genetics and physics, molecular biology was able to lay the foundation for many interesting achievements of modern engineering mind, which brought an invaluable contribution to the development of medicine, agriculture, and cutting-edge technologies. It studies the structure and properties of proteins and nucleic acids as well as various molecular mechanisms underlying biological processes and the life itself. The study of molecular biology provides a basis for understanding the molecular foundations of the structure, growth, development and functioning of cells and living systems, regulation of gene expression, matrix syntheses, and mechanisms of signal transduction.

This multidisciplinary course will be interesting for students and specialists in the field of chemistry, ecology, mathematics, physics, medicine, and legal sciences, as well as to a wider audience, since it reveals various aspects of molecular biology and its methodological tools in an interesting and comprehensive language. After completing this course, students will be able to: 
â¢	See the correlation of molecular biology techniques with advances in related fields of science. 
â¢	Understand the specifics of methods related to the study, regulation and application of proteins and nucleic acids. 
â¢	Interpret information on differences in molecular biological processes in pro- and eukaryotes. 
â¢	Analyze the interaction of regulatory and functional elements of molecular-biological processes. 
â¢	Apply the knowledge gained within the course in simulation and modeling, risk assessment, when writing articles, reviews, reports, developing cases and for analysis of the information perceived.",1,1,1,7115,4.4,Refer to link for price,English,English,Coursera,"Peter the Great St. Petersburg Polytechnic University, Al-Farabi Kazakh National University",https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Microsoft Azure Databricks for Data Engineering,https://www.coursera.org/learn/microsoft-azure-databricks-for-data-engineering,"Data Science, Data Analysis",,"In this course, you will learn how to harness the power of Apache Spark and powerful clusters running on the Azure Databricks platform to run large data engineering workloads in the cloud.You will discover the capabilities of Azure Databricks and the Apache Spark notebook for processing huge files. You will come to understand the Azure Databricks platform and identify the types of tasks well-suited for Apache Spark. You will also be introduced to the architecture of an Azure Databricks Spark Cluster and Spark Jobs. You will work with large amounts of data from multiple sources in different raw formats.  you will learn how Azure Databricks supports day-to-day data-handling functions, such as reads, writes, and queries.

This course is part of a Specialization intended for Data engineers and developers who want to demonstrate their expertise in designing and implementing data solutions that use Microsoft Azure data services for anyone interested in preparing for the Exam DP-203: Data Engineering on Microsoft Azure (beta). You will take a practice exam that covers key skills measured by the certification exam.

This is the eighth course in a program of 10 courses to help prepare you to take the exam so that you can have expertise in designing and implementing data solutions that use Microsoft Azure data services. The Data Engineering on Microsoft Azure exam is an opportunity to prove knowledge expertise in integrating, transforming, and consolidating data from various structured and unstructured data systems into structures that are suitable for building analytics solutions that use Microsoft Azure data services. Each course teaches you the concepts and skills that are measured by the exam. 

By the end of this Specialization, you will be ready to take and sign-up for the Exam DP-203: Data Engineering on Microsoft Azure (beta).",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,Microsoft,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Microsoft Azure Machine Learning,https://www.coursera.org/learn/microsoft-azure-machine-learning,"Data Science, Machine Learning",,"Machine learning is at the core of artificial intelligence, and many modern applications and services depend on predictive machine learning models. Training a machine learning model is an iterative process that requires time and compute resources. Automated machine learning can help make it easier. In this course, you will learn how to use Azure Machine Learning to create and publish models without writing code.This course will help you prepare for Exam AI-900: Microsoft Azure AI Fundamentals. This is the second course in a five-course program that prepares you to take the AI-900 certification exam. This course teaches you the core concepts and skills that are assessed in the AI fundamentals exam domains.  This beginner course is suitable for IT personnel who are just beginning to work with Microsoft Azure and want to learn about Microsoft Azure offerings and get hands-on experience with the product. Microsoft Azure AI Fundamentals can be used to prepare for other Azure role-based certifications like Microsoft Azure Data Scientist Associate or Microsoft Azure AI Engineer Associate, but it is not a prerequisite for any of them.

This course is intended for candidates with both technical and non-technical backgrounds. Data science and software engineering experience is not required; however, some general programming knowledge or experience would be beneficial.  To be successful in this course, you need to have basic computer literacy and proficiency in the English language. You should be familiar with basic computing concepts and terminology,  general technology concepts, including concepts of machine learning and artificial intelligence.",0,1,1,1532,4.8,Refer to link for price,English,English,Coursera,Microsoft,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Microsoft Azure Management Tools and Security Solutions,https://www.coursera.org/learn/microsoft-azure-management-security,"Information Technology, Cloud Computing",,"Microsoft Azure offers a wide range of services to deploy your applications. To keep control of your environment and to make deployments easier, it also offers a wide array of management tools and services. In this course, you will be introduced to these tools and services and you will be asked to help choose the best one for a given business scenario. Some modules cover software development processes and services. You will learn about cloud monitoring solutions for your applications and infrastructure. As well as picking the right Microsoft Azure management tool depending on your technical needs. When you have completed this course, you will be able to choose the right serverless compute technology, Azure IoT service, or Azure Artificial Intelligence service.

Having a good security strategy is essential in today's digital world. Every application and service, whether on-premises or in the cloud, needs to be designed with security in mind. Security needs to happen at the application level, at the data level, and the network level.

You will learn about the various Microsoft Azure services you can use to help ensure that your cloud resources are safe, secure, and trusted. When you have completed this course, you will be able to identify security threats in Microsoft Azure, make security recommendations, and detect and respond to events using security and event management. From a developer perspective, you will look at how to secure your secrets and ensure that they are not exposed.

You will also examine network security scenarios such as firewalling, network security groups, and protecting yourself from distributed denial of service attacks. You will learn how to build a complete network security solution that brings all these tools together to secure your Microsoft Azure deployments and resources.

When you have completed this course, you will be able to choose the best Microsoft Azure tools and services for a given business scenario. You will also be able to describe how to protect the workloads that you run both in the cloud and in your on-premises datacenter. 

This beginner-level course is suitable for IT personnel who are just beginning to work with Microsoft Azure and want to learn about Microsoft Azure offerings and get hands-on experience with the product. 

This course can help you prepare for AZ-900: Microsoft Azure Fundamentals exam. This is the second course in a four-course program that prepares you to take the AZ-900 certification exam. This course teaches you the core concepts and skills that are assessed in the Microsoft Azure management tools, and security solutions exam domains. 

To be successful in this course, you need to have basic computer literacy and proficiency in the English language. You should be familiar with basic computing concepts and terminology,  general technology concepts, including concepts of networking, storage, compute, application support, and application development. You should also be familiar with the concept of application programming interfaces, or APIs. It is beneficial to have a high-level familiarity with relevant Microsoft products such as Dynamics 365 and Office 365.",0,0,1,3563,4.7,Refer to link for price,English,English,Coursera,Microsoft,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
