Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
Introduction to IT Architecture,https://www.linkedin.com/learning/introduction-to-it-architecture?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SwQxxCwwk0&mcid=6851962469594763264&irgwc=1,IT architectures,Explore the fundamentals of IT architecture. Instructor Ed Liberman defines the role of IT architecture and addresses challenges organizations face when implementing it.,Explore the fundamentals of IT architecture. Instructor Ed Liberman defines the role of IT architecture and addresses challenges organizations face when implementing it.,0,0,0,1303,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7c681a6fc8d2.jpeg
Putting ITIL® Into Practice: Applying ITIL® 4 Foundation Concepts,https://www.linkedin.com/learning/putting-itil-into-practice-applying-itil-4-foundation-concepts?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6Sw4xxCwwk0&mcid=6851962469594763264&irgwc=1,IT Service Management,"Move ITIL®  principles into practice. Explore the seven ways framework for applying ITIL®  Foundation concepts, with all new content for ITIL®  4.","Move ITIL®  principles into practice. Explore the seven ways framework for applying ITIL®  Foundation concepts, with all new content for ITIL®  4.",1,0,0,1820,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2deccca8ec79.jpeg
CompTIA A+ (220-1002): Cert Prep 3 Windows and More,https://www.linkedin.com/learning/comptia-a-plus-220-1002-cert-prep-3-windows-and-more?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6S1cxxCwwk0&mcid=6851962469594763264&irgwc=1,"Operating System Administration,Technical Support","Discover how to work with Windows under the hood, manage users and groups, and maintain operating systems as you prepare for the CompTIA A+ Core 2 (220-1002) exam.","Discover how to work with Windows under the hood, manage users and groups, and maintain operating systems as you prepare for the CompTIA A+ Core 2 (220-1002) exam.",0,0,0,36,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d16c9dcf638a.jpeg
Learning Jenkins,https://www.linkedin.com/learning/learning-jenkins-14423877?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6S3oxxCwwk0&mcid=6851962469594763264&irgwc=1,Jenkins,"Learn how to install Jenkins, create Jenkins jobs that can be triggered manually or on a schedule, and install and configure plugins and tools that extend the Jenkins framework.","Learn how to install Jenkins, create Jenkins jobs that can be triggered manually or on a schedule, and install and configure plugins and tools that extend the Jenkins framework.",0,0,0,650,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/804100fa11a3.jpeg
PHP with MySQL Essential Training: 1 The Basics,https://www.linkedin.com/learning/php-with-mysql-essential-training-1-the-basics?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SyExxCwwk0&mcid=6851962469594763264&irgwc=1,"PHP,MySQL","Learn how to build dynamic, data-driven webpages using PHP with MySQL.","Learn how to build dynamic, data-driven webpages using PHP with MySQL.",0,0,0,2110,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f1610dec6960.jpeg
Windows Server 2016: Installation and Configuration,https://www.linkedin.com/learning/windows-server-2016-installation-and-configuration?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SUUxxCwwk0&mcid=6851962469594763264&irgwc=1,Windows Server,Plan a seamless Window Server 2016 deployment with these tips. Learn how to install and configure Windows Server and vital services such as virtual storage.,Plan a seamless Window Server 2016 deployment with these tips. Learn how to install and configure Windows Server and vital services such as virtual storage.,0,0,0,2890,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/df074b504f8c.jpeg
VMware vSphere 6.5 Advanced Networking,https://www.linkedin.com/learning/vmware-vsphere-6-5-advanced-networking?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SU4xxCwwk0&mcid=6851962469594763264&irgwc=1,VMware vSphere,"Take a deep dive into networking in VMware vSphere. Explore virtual switch basics, as well as more complex topics, including distributed switches and TCP/IP stacks.","Take a deep dive into networking in VMware vSphere. Explore virtual switch basics, as well as more complex topics, including distributed switches and TCP/IP stacks.",2,0,0,359,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0ce079de028d.jpeg
Design the Web: Using Counters and Resets in CSS,https://www.linkedin.com/learning/design-the-web-using-counters-and-resets-in-css?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SRcxxCwwk0&mcid=6851962469594763264&irgwc=1,Cascading Style Sheets (CSS),"Learn how to use CSS counters to automatically number any HTML elements on a webpage, including headings, images, and captions.","Learn how to use CSS counters to automatically number any HTML elements on a webpage, including headings, images, and captions.",2,0,0,149,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9f45f0bfbb62.jpeg
Kubernetes: Continuous Delivery with Spinnaker,https://www.linkedin.com/learning/kubernetes-continuous-delivery-with-spinnaker?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SWoxxCwwk0&mcid=6851962469594763264&irgwc=1,Kubernetes,"Learn how to use Spinnaker—an open-source, multicloud continuous delivery platform—to enable continuous delivery with Kubernetes.","Learn how to use Spinnaker—an open-source, multicloud continuous delivery platform—to enable continuous delivery with Kubernetes.",2,0,0,187,4.4,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ed84bb09d873.jpeg
TeamCity 2017 Essential Training,https://www.linkedin.com/learning/teamcity-2017-essential-training?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6STExxCwwk0&mcid=6851962469594763264&irgwc=1,TeamCity,"Learn how to set up a continuous integration/continuous delivery workflow with TeamCity 2017 to build, test, and deploy code as a team.","Learn how to set up a continuous integration/continuous delivery workflow with TeamCity 2017 to build, test, and deploy code as a team.",1,0,0,90,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/61d49aadd0cc.jpeg
Apache PySpark by Example,https://www.linkedin.com/learning/apache-pyspark-by-example?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SQUxxCwwk0&mcid=6851962469594763264&irgwc=1,PySpark,Get up and running with Apache Spark quickly. This practical hands-on course shows Python users how to work with Apache PySpark to leverage the power of Spark for data science.,Get up and running with Apache Spark quickly. This practical hands-on course shows Python users how to work with Apache PySpark to leverage the power of Spark for data science.,1,0,0,1897,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/94298c21b236.jpeg
Data Ingestion with Python,https://www.linkedin.com/learning/data-ingestion-with-python?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SQ4xxCwwk0&mcid=6851962469594763264&irgwc=1,Data Ingestion,Learn how to use Python tools and techniques to solve one of the main challenges data scientists face: getting good data to train their algorithms.,Learn how to use Python tools and techniques to solve one of the main challenges data scientists face: getting good data to train their algorithms.,1,0,0,1466,4.3,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6aba7c95084b.jpeg
Prototyping AR User Experiences with Framer,https://www.linkedin.com/learning/prototyping-ar-user-experiences-with-framer?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SVcxxCwwk0&mcid=6851962469594763264&irgwc=1,"User Interface Prototyping,Framer",Learn how to create an augmented reality-based app prototype using Framer.,Learn how to create an augmented reality-based app prototype using Framer.,1,0,0,512,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2911e38026ec.jpeg
Qlik Sense Essential Training,https://www.linkedin.com/learning/qlik-sense-essential-training?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SXoxxCwwk0&mcid=6851962469594763264&irgwc=1,Qlik Sense,"Learn how to analyze and display data. Discover how to install or connect to Qlik Sense, import and summarize data, create and manipulate data visualizations, and create dashboards.","Learn how to analyze and display data. Discover how to install or connect to Qlik Sense, import and summarize data, create and manipulate data visualizations, and create dashboards.",0,0,0,1142,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/619087020cd7.jpeg
MongoDB for MEAN Stack Developers,https://www.linkedin.com/learning/mongodb-for-mean-stack-developers?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6SSExxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,MongoDB,"Learn how to persist data in your web applications with the MEAN stack: MongoDB, Express.js, Angular, and Node.js.","Learn how to persist data in your web applications with the MEAN stack: MongoDB, Express.js, Angular, and Node.js.",1,0,0,153,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6a5fd63941b0.jpeg
Scaling Your SQL Server Application,https://www.linkedin.com/learning/scaling-your-sql-server-application?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6k0UxxCwwk0&mcid=6851962469594763264&irgwc=1,Database Development,Want high-performance applications? Scale your data tier. Learn how to architect SQL Server applications that tolerate heavy workloads and large numbers of users.,Want high-performance applications? Scale your data tier. Learn how to architect SQL Server applications that tolerate heavy workloads and large numbers of users.,1,0,0,523,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9149e65973b6.jpeg
CompTIA A+ (220-1002) Cert Prep 2: Implementation Considerations,https://www.linkedin.com/learning/comptia-a-plus-220-1002-cert-prep-2-implementation-considerations?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6k04xxCwwk0&mcid=6851962469594763264&irgwc=1,"IT Project Implementation,Storage Management,IT Service Management","Prepare for the CompTIA A+ Core 2 (220-1002) exam. Learn about power protection for PCs, implementing mass storage, getting a PC to boot, and installing Windows.","Prepare for the CompTIA A+ Core 2 (220-1002) exam. Learn about power protection for PCs, implementing mass storage, getting a PC to boot, and installing Windows.",0,0,0,42,4.9,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cfdbeb73a723.jpeg
Nail Your Java Interview,https://www.linkedin.com/learning/nail-your-java-interview-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kxcxxCwwk0&mcid=6851962469594763264&irgwc=1,Interview Preparation,Review critical Java concepts-and commonly-asked interview questions-to ensure that you approach your Java interviews with confidence.,Review critical Java concepts-and commonly-asked interview questions-to ensure that you approach your Java interviews with confidence.,1,0,0,620,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/63e6b4eb3704.jpeg
HTML and CSS: Creating Navigation Bars,https://www.linkedin.com/learning/html-and-css-creating-navigation-bars?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6k2MxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"User Interface Design,Front-End Development","Discover how to build and style responsive, accessible navbars using HTML and CSS techniques that work in any web context.","Discover how to build and style responsive, accessible navbars using HTML and CSS techniques that work in any web context.",1,0,0,442,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/667d57881e31.jpeg
VMware vSphere: Troubleshoot a Deployment,https://www.linkedin.com/learning/vmware-vsphere-7-professional-09-troubleshooting-backup-and-recovery?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kzAxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Troubleshooting,Backup & Recovery Systems,VMware vSphere",Learn how to identify and troubleshoot issues that occur within a VMware vSphere virtualized environment.,Learn how to identify and troubleshoot issues that occur within a VMware vSphere virtualized environment.,1,0,0,108,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://content.linkedin.com/content/dam/me/business/en-us/amp/brand-site/v2/bg/LI-Logo.svg.original.svg
Google Cloud Foundations,https://www.linkedin.com/learning/google-cloud-foundations?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kwkxxCwwk0&mcid=6851962469594763264&irgwc=1,Google Cloud Platform (GCP),Learn about the fundamentals of Google Cloud and prepare for the Google Cloud Digital Leader certification exam.,Learn about the fundamentals of Google Cloud and prepare for the Google Cloud Digital Leader certification exam.,0,0,0,482,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9ddd1e7a543e.jpeg
DevOps Foundations: Continuous Delivery/Continuous Integration,https://www.linkedin.com/learning/devops-foundations-continuous-delivery-continuous-integration-14449917?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6k1wxxCwwk0&mcid=6851962469594763264&irgwc=1,"DevOps,Continuous Integration and Continuous Delivery (CI/CD)","Build faster, more reliable software with continuous integration and continuous delivery. Learn about core CI/CD concepts by seeing how they fit into a delivery pipeline.","Build faster, more reliable software with continuous integration and continuous delivery. Learn about core CI/CD concepts by seeing how they fit into a delivery pipeline.",1,0,0,917,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f0263d34143c.jpeg
React: Software Architecture,https://www.linkedin.com/learning/react-software-architecture?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6k18xxCwwk0&mcid=6851962469594763264&irgwc=1,"Software Architecture,React.js","Look at app development through the eyes of an expert developer. Discover how to create apps that not only work, but also remain performant and easy to maintain over time.","Look at app development through the eyes of an expert developer. Discover how to create apps that not only work, but also remain performant and easy to maintain over time.",1,0,0,2593,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d304280abb2b.jpeg
Advanced Unity 2D: Platformer Player Movement,https://www.linkedin.com/learning/advanced-unity-2d-platformer-player-movement?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6k3IxxCwwk0&mcid=6851962469594763264&irgwc=1,Unity,Learn everything you would need to know about creating player movement and behaviors into 2D platformer-style games.,Learn everything you would need to know about creating player movement and behaviors into 2D platformer-style games.,2,0,0,530,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/283afab218d3.jpeg
Learning Threat Modeling for Security Professionals,https://www.linkedin.com/learning/learning-threat-modeling-for-security-professionals?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kysxxCwwk0&mcid=6851962469594763264&irgwc=1,Threat Modeling,Threat modeling helps security professionals understand what can go wrong—and what to do about it. Learn to use the four-question and STRIDE frameworks for threat modeling.,Threat modeling helps security professionals understand what can go wrong—and what to do about it. Learn to use the four-question and STRIDE frameworks for threat modeling.,0,0,0,1552,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/eb45b90fb097.jpeg
Gulp.js: Web Project Workflows,https://www.linkedin.com/learning/gulp-js-web-project-workflows?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kUgxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Gulp.js,Build workflows for modern web development using gulp.js. Learn how to use this powerful tool kit to automate common processes.,Build workflows for modern web development using gulp.js. Learn how to use this powerful tool kit to automate common processes.,1,0,0,143,4.8,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ea4842eba8e9.jpeg
Learning Angular,https://www.linkedin.com/learning/learning-angular?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kRwxxCwwk0&mcid=6851962469594763264&irgwc=1,Angular,"Get started with the ""superheroic"" JavaScript framework for building single-page web apps. Learn about the Angular CLI, binding data to templates, and using lifecycle methods.","Get started with the ""superheroic"" JavaScript framework for building single-page web apps. Learn about the Angular CLI, binding data to templates, and using lifecycle methods.",0,0,0,1056,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/78c2e5d75652.jpeg
Angular: Securing Apps,https://www.linkedin.com/learning/angular-securing-apps?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kR8xxCwwk0&mcid=6851962469594763264&irgwc=1,Angular,Learn practical strategies and best practices for securing your Angular apps.,Learn practical strategies and best practices for securing your Angular apps.,2,0,0,210,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2cca7b05a6b6.jpeg
CompTIA Security+ (SY0-601) Cert Prep: 3 Cryptography Design and Implementation,https://www.linkedin.com/learning/comptia-security-plus-sy0-601-cert-prep-3-cryptography-design-and-implementation?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kWIxxCwwk0&mcid=6851962469594763264&irgwc=1,Cryptography,"Review the basics of cryptography, including symmetric and asymmetric encryption standards, as you prepare for the third domain of the CompTIA Security+ (SY0-601) exam.","Review the basics of cryptography, including symmetric and asymmetric encryption standards, as you prepare for the third domain of the CompTIA Security+ (SY0-601) exam.",1,0,0,1005,4.9,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b26fa7560c6f.jpeg
Google Cloud Vision API by Example,https://www.linkedin.com/learning/google-cloud-vision-api-by-example?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kTsxxCwwk0&mcid=6851962469594763264&irgwc=1,"Google Cloud Platform (GCP),REST APIs",Harness the power of machine learning with Google Cloud Vision API. Learn how to make calls to the API with Python and leverage key services to quickly gain insights from images.,Harness the power of machine learning with Google Cloud Vision API. Learn how to make calls to the API with Python and leverage key services to quickly gain insights from images.,1,0,0,93,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1ad8ed780623.jpeg
Software Testing: Tools,https://www.linkedin.com/learning/software-testing-tools?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kQkxxCwwk0&mcid=6851962469594763264&irgwc=1,Software Testing,"Survey the most popular software testing tools available, including paid and open-source solutions such as Selenium, Postman, JMeter, and Kali Linux.","Survey the most popular software testing tools available, including paid and open-source solutions such as Selenium, Postman, JMeter, and Kali Linux.",0,0,0,1477,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9269dac4fe96.jpeg
Interaction Design: Software and Web Design Patterns,https://www.linkedin.com/learning/interaction-design-software-and-web-design-patterns?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kVwxxCwwk0&mcid=6851962469594763264&irgwc=1,Interaction Design,"Explore a variety of web and software application patterns. Discover how each pattern is used in practice, as well as how to apply them in the creation of tables, menus, and more.","Explore a variety of web and software application patterns. Discover how each pattern is used in practice, as well as how to apply them in the creation of tables, menus, and more.",1,0,0,227,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/27936901eb05.jpeg
"CompTIA Network+ (N10-007) Cert Prep: 7 Wireless, Virtual, Cloud, and Mobile Networking",https://www.linkedin.com/learning/comptia-network-plus-n10-007-cert-prep-7-wireless-virtual-cloud-and-mobile-networking?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kV8xxCwwk0&mcid=6851962469594763264&irgwc=1,CompTIA Network+,"Prepare to take the CompTIA Network+ (N10-007) exam. Review networking and infrastructure concepts as you learn about wireless, cloud, virtual, and mobile networking.","Prepare to take the CompTIA Network+ (N10-007) exam. Review networking and infrastructure concepts as you learn about wireless, cloud, virtual, and mobile networking.",1,0,0,106,4.9,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e0fe712110ec.jpeg
VMware vSphere: Deploy and Consolidate a Data Center,https://www.linkedin.com/learning/vmware-vsphere-deploy-and-consolidate-a-data-center?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kXIxxCwwk0&mcid=6851962469594763264&irgwc=1,VMware Certified Professional,Explore how to consolidate virtual machines and deploy host profiles within a data center. Prepare for the VMware Certified Professional 6.5 – Data Center Virtualization exam.,Explore how to consolidate virtual machines and deploy host profiles within a data center. Prepare for the VMware Certified Professional 6.5 – Data Center Virtualization exam.,1,0,0,674,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b81af7a04c07.jpeg
Learning Relational Databases,https://www.linkedin.com/learning/learning-relational-databases-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6kSsxxCwwk0&mcid=6851962469594763264&irgwc=1,Relational Databases,Learn how databases work and how you can start designing one of your own.,Learn how databases work and how you can start designing one of your own.,0,0,0,1612,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/213a68e69af6.jpeg
Learning GraphQL,https://www.linkedin.com/learning/learning-graphql-11292553?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6h0kxxCwwk0&mcid=6851962469594763264&irgwc=1,GraphQL,"Learn how to get started with GraphQL, the popular query language designed to make data fetching and updating easier.","Learn how to get started with GraphQL, the popular query language designed to make data fetching and updating easier.",1,0,0,659,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/481a5538cd15.jpeg
Unity: Building VR User Interfaces,https://www.linkedin.com/learning/unity-building-vr-user-interfaces?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6hxwxxCwwk0&mcid=6851962469594763264&irgwc=1,Unity,Discover how to work with Unity to create intuitive user interfaces for VR. Learn about the technological and psychological implications of common UX interface elements.,Discover how to work with Unity to create intuitive user interfaces for VR. Learn about the technological and psychological implications of common UX interface elements.,1,0,0,227,4.9,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2a7e3c61e70a.jpeg
Learning the OWASP Top 10,https://www.linkedin.com/learning/learning-the-owasp-top-10-9364599?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6hx8xxCwwk0&mcid=6851962469594763264&irgwc=1,OWASP,"Explore the ten most critical software vulnerabilities for 2021, as described by the Open Web Application Security Project (OWASP).","Explore the ten most critical software vulnerabilities for 2021, as described by the Open Web Application Security Project (OWASP).",0,0,0,635,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dabc797dc4d5.jpeg
AWS Certified Database – Specialty (DBS-C01) Cert Prep: 3 Migration and Management,https://www.linkedin.com/learning/aws-certified-database-specialty-dbs-c01-cert-prep-3-migration-and-management?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6h2IxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Amazon Web Services (AWS),Review database migration strategies and the basic processes used in database management as you prepare for the AWS Certified Database – Specialty (DBS-C01) exam.,Review database migration strategies and the basic processes used in database management as you prepare for the AWS Certified Database – Specialty (DBS-C01) exam.,1,0,0,278,4.8,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c5ea27e02e91.jpeg
Programming Foundations: Real-World Examples,https://www.linkedin.com/learning/programming-foundations-real-world-examples?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR6hzsxxCwwk0&mcid=6851962469594763264&irgwc=1,Programming Concepts,"Learn how to connect programming theory to practice. Learn about basic programming concepts such as functions, variables, and loops by comparing them to real-life scenarios.","Learn how to connect programming theory to practice. Learn about basic programming concepts such as functions, variables, and loops by comparing them to real-life scenarios.",0,0,0,2900,4.8,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/563fffaef052.jpeg
