URL,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Description,Course_Level,Enrollment_Number
https://www.futurelearn.com/courses/agile-project-management-with-jira-for-beginners,Packt & FutureLearn,Agile Project Management with Jira for Beginners,,,2 weeks,2 hrs per week,Premium course,"By the end, you’ll have the knowledge and skills to use Jira and Agile methodology to improve your project management.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/computer-science-essentials-algorithms,Packt & FutureLearn,Computer Science Essentials: Algorithms,,,4 weeks,3 hrs per week,Premium course,"By the end of this course, you’ll have reinforced your knowledge of data structures and algorithms, and gained experience of potential interview questions, preparing you to jumpstart your career in software development.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/computer-science-essentials-data-structures,Packt & FutureLearn,Computer Science Essentials: Data Structures,,,3 weeks,3 hrs per week,Premium course,"By the end of this course, you’ll have improved your problem-solving approach using data structures and also have the skills to demonstrate a deep understanding of complex coding issues in various contexts.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/cyber-security-awareness-and-solutions,Packt & FutureLearn,Cyber Security Awareness and Solutions,,,2 weeks,2 hrs per week,Premium course,"By the end, you’ll understand how easy it can be to get hacked, and the preventative measures you can take to keep yourself and your business safe.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/essential-applications-for-agile-scrum-project-management,Packt & FutureLearn,Essential Applications for Agile Scrum Project Management,,,4 weeks,4 hrs per week,Premium course,"By the end of this course, you’ll be able to identify a variety of Scrum project management software tools and demonstrate how they’re used to improve project management and delivery.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/interview-preparation-for-java-developers,Packt & FutureLearn,Interview Preparation for Java Developers,,,3 weeks,2 hrs per week,Premium course,"By the end of the course, you’ll have a comprehensive understanding of Java. You’ll finish feeling confident and prepared for a Java interview.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/5g-and-wireless-communication-for-beginners,Packt & FutureLearn,Introduction to 5G and Wireless Mobile Communications,,,2 weeks,2 hrs per week,Premium course,"Using this knowledge, you’ll be able to predict the next steps in mobile communication and discuss its potential impact on our social, professional, and personal lives.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/user-management-in-salesforce,NextWork,User Management in Salesforce,,,4 weeks,3 hrs per week,Premium course,"By the end, you’ll have the knowledge and skills to manage users, identify and solve common user issues, and empower users to make the most of Salesforce.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/version-control-essentials-git-and-github,Packt & FutureLearn,Version Control Essentials: Git and GitHub,,,3 weeks,2 hrs per week,Premium course,"By the end of this course, you’ll have an intermediate knowledge of Git and GitHub. You’ll be able to use commands including push, pull, and fetch, and be able to demonstrate the advantages of public collaboration made available through GitHub.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/a-beginners-guide-to-c-and-net,Packt & FutureLearn,A Beginner's Guide to C# and .NET,,,2 weeks,2 hrs per week,Premium course,"By the end of this course, you’ll have gained a foundational understanding of C# programming and how to write programs in OOP languages. With this knowledge, you can explore other programming languages and improve your skills as a software developer.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/a-beginners-guide-to-java-programming,Packt & FutureLearn,A Beginner's Guide to Java Programming,,,3 weeks,2 hrs per week,Premium course,"By the end of this course, you’ll understand the concepts, functions, and operations of Java and be able to demonstrate its real-life applications and advantages.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/a-beginners-guide-to-web-development-with-html5,Packt & FutureLearn,A Beginner’s Guide to Web Development with HTML5,,,2 weeks,3 hrs per week,Premium course,"By the end of this course, you’ll have gained a thorough understanding of HTML and its applications, preparing you with the skills and knowledge needed to create websites and cross-platform compatible HTML5 applications.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/ccna-computer-networking-essentials,Packt & FutureLearn,CCNA: Computer Networking Essentials,,,3 weeks,3 hrs per week,Premium course,"By the end of this course, you’ll have gained essential knowledge of computer networks in preparation for the CCNA exam and a future career in networking.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
